Image1,Image2,Label
dataset/1065/12.png,dataset/1065/62.png,1
dataset/390/48.png,dataset/756/45.png,0
dataset/281/45.png,dataset/281/21.png,1
dataset/571/70.png,dataset/759/22.png,0
dataset/1920/71.png,dataset/1920/40.png,1
dataset/1320/26.png,dataset/1320/30.png,1
dataset/41/34.png,dataset/820/70.png,0
dataset/1371/57.png,dataset/1371/50.png,1
dataset/416/56.png,dataset/416/71.png,1
dataset/1045/30.png,dataset/1045/48.png,1
dataset/603/57.png,dataset/603/69.png,1
dataset/1727/61.png,dataset/1727/56.png,1
dataset/502/16.png,dataset/502/22.png,1
dataset/540/36.png,dataset/1502/37.png,0
dataset/1566/39.png,dataset/330/23.png,0
dataset/1711/33.png,dataset/1711/19.png,1
dataset/1259/70.png,dataset/344/60.png,0
dataset/1477/29.png,dataset/1477/43.png,1
dataset/258/53.png,dataset/879/52.png,0
dataset/924/20.png,dataset/924/31.png,1
dataset/515/68.png,dataset/515/37.png,1
dataset/1544/33.png,dataset/1544/13.png,1
dataset/457/57.png,dataset/457/51.png,1
dataset/1762/47.png,dataset/1762/35.png,1
dataset/435/60.png,dataset/1898/25.png,0
dataset/1562/47.png,dataset/1562/35.png,1
dataset/802/19.png,dataset/1882/35.png,0
dataset/174/29.png,dataset/174/15.png,1
dataset/101/16.png,dataset/874/60.png,0
dataset/252/69.png,dataset/252/41.png,1
dataset/31/44.png,dataset/1069/51.png,0
dataset/57/32.png,dataset/57/69.png,1
dataset/1645/20.png,dataset/1645/54.png,1
dataset/1300/65.png,dataset/1300/40.png,1
dataset/317/26.png,dataset/255/11.png,0
dataset/1848/31.png,dataset/358/36.png,0
dataset/1198/6.png,dataset/1198/1.png,1
dataset/1403/3.png,dataset/1403/16.png,1
dataset/1045/34.png,dataset/1045/6.png,1
dataset/2/37.png,dataset/2/63.png,1
dataset/274/66.png,dataset/646/19.png,0
dataset/1012/15.png,dataset/1012/9.png,1
dataset/1746/16.png,dataset/1746/6.png,1
dataset/404/10.png,dataset/24/28.png,0
dataset/692/34.png,dataset/729/17.png,0
dataset/17/44.png,dataset/1478/66.png,0
dataset/1873/58.png,dataset/1889/68.png,0
dataset/1726/58.png,dataset/917/50.png,0
dataset/1544/11.png,dataset/907/48.png,0
dataset/1228/59.png,dataset/544/29.png,0
dataset/760/49.png,dataset/1878/25.png,0
dataset/1328/52.png,dataset/856/38.png,0
dataset/1807/22.png,dataset/1386/69.png,0
dataset/1358/40.png,dataset/1246/36.png,0
dataset/1322/20.png,dataset/1629/22.png,0
dataset/676/0.png,dataset/676/31.png,1
dataset/322/29.png,dataset/1586/37.png,0
dataset/1046/46.png,dataset/1046/67.png,1
dataset/105/67.png,dataset/573/48.png,0
dataset/1779/20.png,dataset/1779/3.png,1
dataset/997/63.png,dataset/997/48.png,1
dataset/1607/55.png,dataset/18/35.png,0
dataset/1218/51.png,dataset/872/3.png,0
dataset/901/50.png,dataset/428/10.png,0
dataset/1625/31.png,dataset/1625/5.png,1
dataset/746/48.png,dataset/746/55.png,1
dataset/1629/5.png,dataset/886/42.png,0
dataset/1880/67.png,dataset/732/50.png,0
dataset/247/60.png,dataset/247/15.png,1
dataset/1656/35.png,dataset/1656/70.png,1
dataset/1958/9.png,dataset/1054/29.png,0
dataset/1239/31.png,dataset/321/53.png,0
dataset/1301/18.png,dataset/1126/44.png,0
dataset/581/62.png,dataset/1329/59.png,0
dataset/1016/37.png,dataset/1016/14.png,1
dataset/555/6.png,dataset/555/49.png,1
dataset/1557/9.png,dataset/1877/37.png,0
dataset/1228/43.png,dataset/1228/57.png,1
dataset/977/47.png,dataset/977/51.png,1
dataset/1313/23.png,dataset/1403/13.png,0
dataset/1797/50.png,dataset/1797/13.png,1
dataset/460/27.png,dataset/1725/15.png,0
dataset/1484/24.png,dataset/1484/53.png,1
dataset/373/28.png,dataset/373/51.png,1
dataset/1356/12.png,dataset/1356/38.png,1
dataset/282/71.png,dataset/282/65.png,1
dataset/1385/43.png,dataset/1798/19.png,0
dataset/1501/59.png,dataset/1501/50.png,1
dataset/59/40.png,dataset/253/64.png,0
dataset/1251/53.png,dataset/1251/18.png,1
dataset/820/30.png,dataset/1102/6.png,0
dataset/1650/10.png,dataset/1650/29.png,1
dataset/451/41.png,dataset/1135/64.png,0
dataset/795/29.png,dataset/795/48.png,1
dataset/959/40.png,dataset/959/27.png,1
dataset/410/31.png,dataset/137/66.png,0
dataset/478/33.png,dataset/1598/7.png,0
dataset/798/63.png,dataset/798/42.png,1
dataset/518/39.png,dataset/1018/0.png,0
dataset/1137/1.png,dataset/479/20.png,0
dataset/1535/31.png,dataset/1535/44.png,1
dataset/1503/64.png,dataset/1409/37.png,0
dataset/1663/63.png,dataset/1663/47.png,1
dataset/1935/70.png,dataset/1149/67.png,0
dataset/65/33.png,dataset/65/7.png,1
dataset/1409/62.png,dataset/1409/29.png,1
dataset/1577/48.png,dataset/1577/27.png,1
dataset/693/47.png,dataset/693/9.png,1
dataset/109/53.png,dataset/1633/40.png,0
dataset/1504/53.png,dataset/1968/31.png,0
dataset/130/31.png,dataset/130/18.png,1
dataset/530/63.png,dataset/620/58.png,0
dataset/822/39.png,dataset/59/10.png,0
dataset/1821/8.png,dataset/1060/57.png,0
dataset/94/71.png,dataset/614/53.png,0
dataset/128/57.png,dataset/128/58.png,1
dataset/1377/19.png,dataset/155/15.png,0
dataset/1508/28.png,dataset/1508/8.png,1
dataset/887/47.png,dataset/887/50.png,1
dataset/1443/51.png,dataset/1727/41.png,0
dataset/1720/22.png,dataset/1823/28.png,0
dataset/214/44.png,dataset/214/60.png,1
dataset/1276/30.png,dataset/1276/58.png,1
dataset/251/41.png,dataset/251/14.png,1
dataset/1277/26.png,dataset/766/5.png,0
dataset/1048/50.png,dataset/1875/63.png,0
dataset/1220/61.png,dataset/1398/26.png,0
dataset/1103/27.png,dataset/1103/66.png,1
dataset/981/13.png,dataset/981/32.png,1
dataset/1707/5.png,dataset/1707/41.png,1
dataset/610/27.png,dataset/610/68.png,1
dataset/825/58.png,dataset/825/27.png,1
dataset/1004/5.png,dataset/1004/7.png,1
dataset/1279/43.png,dataset/134/9.png,0
dataset/22/65.png,dataset/22/69.png,1
dataset/389/27.png,dataset/1966/27.png,0
dataset/739/50.png,dataset/739/19.png,1
dataset/950/14.png,dataset/950/4.png,1
dataset/339/40.png,dataset/339/30.png,1
dataset/1554/58.png,dataset/1554/21.png,1
dataset/1403/20.png,dataset/822/65.png,0
dataset/1871/16.png,dataset/142/53.png,0
dataset/1911/0.png,dataset/565/30.png,0
dataset/1258/50.png,dataset/1642/0.png,0
dataset/63/36.png,dataset/1200/24.png,0
dataset/1876/6.png,dataset/1876/66.png,1
dataset/225/46.png,dataset/1153/28.png,0
dataset/764/27.png,dataset/1916/25.png,0
dataset/1477/28.png,dataset/1477/49.png,1
dataset/755/46.png,dataset/755/31.png,1
dataset/552/28.png,dataset/552/35.png,1
dataset/591/52.png,dataset/591/28.png,1
dataset/1886/23.png,dataset/1832/61.png,0
dataset/319/66.png,dataset/319/68.png,1
dataset/293/61.png,dataset/134/25.png,0
dataset/344/32.png,dataset/344/65.png,1
dataset/1912/41.png,dataset/1912/56.png,1
dataset/868/44.png,dataset/1338/18.png,0
dataset/866/49.png,dataset/1025/27.png,0
dataset/1503/53.png,dataset/1503/9.png,1
dataset/1547/17.png,dataset/1547/15.png,1
dataset/40/10.png,dataset/40/54.png,1
dataset/1828/2.png,dataset/457/46.png,0
dataset/1251/71.png,dataset/733/20.png,0
dataset/75/19.png,dataset/75/21.png,1
dataset/1092/37.png,dataset/1092/49.png,1
dataset/443/31.png,dataset/443/63.png,1
dataset/1368/59.png,dataset/1368/2.png,1
dataset/1755/67.png,dataset/187/54.png,0
dataset/575/13.png,dataset/1412/20.png,0
dataset/890/12.png,dataset/1622/18.png,0
dataset/810/40.png,dataset/1570/54.png,0
dataset/658/65.png,dataset/162/27.png,0
dataset/572/48.png,dataset/572/0.png,1
dataset/370/15.png,dataset/826/50.png,0
dataset/1534/41.png,dataset/191/20.png,0
dataset/321/48.png,dataset/321/61.png,1
dataset/1630/9.png,dataset/1630/33.png,1
dataset/1299/70.png,dataset/802/34.png,0
dataset/328/49.png,dataset/671/2.png,0
dataset/400/35.png,dataset/1223/14.png,0
dataset/251/67.png,dataset/251/34.png,1
dataset/1553/63.png,dataset/323/34.png,0
dataset/72/71.png,dataset/72/13.png,1
dataset/1850/59.png,dataset/1850/34.png,1
dataset/1347/16.png,dataset/1347/27.png,1
dataset/1263/26.png,dataset/104/40.png,0
dataset/1556/5.png,dataset/1556/14.png,1
dataset/160/47.png,dataset/160/56.png,1
dataset/1266/39.png,dataset/1266/3.png,1
dataset/771/69.png,dataset/40/41.png,0
dataset/678/34.png,dataset/556/25.png,0
dataset/829/56.png,dataset/829/26.png,1
dataset/1447/28.png,dataset/1447/3.png,1
dataset/939/16.png,dataset/939/65.png,1
dataset/1190/33.png,dataset/1511/40.png,0
dataset/378/13.png,dataset/911/10.png,0
dataset/1122/23.png,dataset/1122/63.png,1
dataset/594/0.png,dataset/1120/58.png,0
dataset/1229/57.png,dataset/1878/44.png,0
dataset/1224/28.png,dataset/1026/24.png,0
dataset/281/34.png,dataset/281/26.png,1
dataset/1528/31.png,dataset/1528/39.png,1
dataset/163/57.png,dataset/1346/13.png,0
dataset/1102/40.png,dataset/1102/11.png,1
dataset/698/41.png,dataset/1333/70.png,0
dataset/1422/24.png,dataset/1422/30.png,1
dataset/1943/54.png,dataset/1943/9.png,1
dataset/1738/13.png,dataset/492/31.png,0
dataset/814/23.png,dataset/528/30.png,0
dataset/79/17.png,dataset/1697/42.png,0
dataset/1875/61.png,dataset/1420/16.png,0
dataset/1888/32.png,dataset/1087/23.png,0
dataset/1707/59.png,dataset/1425/69.png,0
dataset/98/51.png,dataset/98/29.png,1
dataset/1849/24.png,dataset/1849/22.png,1
dataset/948/67.png,dataset/1079/9.png,0
dataset/149/9.png,dataset/149/62.png,1
dataset/206/38.png,dataset/12/30.png,0
dataset/1991/50.png,dataset/1991/49.png,1
dataset/615/3.png,dataset/89/3.png,0
dataset/1695/58.png,dataset/1695/7.png,1
dataset/1872/39.png,dataset/1872/41.png,1
dataset/273/59.png,dataset/273/30.png,1
dataset/1932/1.png,dataset/1158/35.png,0
dataset/1632/59.png,dataset/1632/68.png,1
dataset/250/5.png,dataset/250/65.png,1
dataset/1565/43.png,dataset/1850/32.png,0
dataset/337/71.png,dataset/790/41.png,0
dataset/796/63.png,dataset/1180/46.png,0
dataset/1525/46.png,dataset/1525/3.png,1
dataset/657/24.png,dataset/1640/30.png,0
dataset/782/1.png,dataset/782/37.png,1
dataset/828/44.png,dataset/328/26.png,0
dataset/553/2.png,dataset/553/20.png,1
dataset/498/15.png,dataset/1558/64.png,0
dataset/573/22.png,dataset/364/17.png,0
dataset/824/52.png,dataset/1330/7.png,0
dataset/863/48.png,dataset/1430/5.png,0
dataset/558/70.png,dataset/558/22.png,1
dataset/252/49.png,dataset/1267/39.png,0
dataset/1183/44.png,dataset/1183/12.png,1
dataset/285/56.png,dataset/1036/53.png,0
dataset/329/1.png,dataset/884/62.png,0
dataset/1974/68.png,dataset/331/58.png,0
dataset/213/25.png,dataset/1893/38.png,0
dataset/551/4.png,dataset/1682/33.png,0
dataset/1448/9.png,dataset/1675/49.png,0
dataset/303/23.png,dataset/303/1.png,1
dataset/1938/45.png,dataset/1169/6.png,0
dataset/251/2.png,dataset/251/4.png,1
dataset/971/26.png,dataset/1066/35.png,0
dataset/1178/18.png,dataset/1178/47.png,1
dataset/279/46.png,dataset/279/59.png,1
dataset/1590/29.png,dataset/1085/21.png,0
dataset/430/36.png,dataset/254/48.png,0
dataset/359/38.png,dataset/359/32.png,1
dataset/1101/14.png,dataset/1101/1.png,1
dataset/578/10.png,dataset/508/44.png,0
dataset/1926/63.png,dataset/1607/38.png,0
dataset/16/4.png,dataset/451/3.png,0
dataset/264/46.png,dataset/510/16.png,0
dataset/1771/47.png,dataset/1291/68.png,0
dataset/1757/44.png,dataset/762/2.png,0
dataset/498/67.png,dataset/384/20.png,0
dataset/383/2.png,dataset/245/34.png,0
dataset/632/52.png,dataset/632/44.png,1
dataset/1859/60.png,dataset/1859/22.png,1
dataset/1376/38.png,dataset/78/23.png,0
dataset/1337/2.png,dataset/279/13.png,0
dataset/1661/5.png,dataset/1661/71.png,1
dataset/1824/1.png,dataset/1824/65.png,1
dataset/1637/54.png,dataset/1637/43.png,1
dataset/1791/56.png,dataset/1791/69.png,1
dataset/1879/57.png,dataset/1879/38.png,1
dataset/1678/60.png,dataset/1678/40.png,1
dataset/1916/54.png,dataset/1916/2.png,1
dataset/351/51.png,dataset/351/62.png,1
dataset/1088/4.png,dataset/1835/14.png,0
dataset/321/20.png,dataset/689/5.png,0
dataset/1510/0.png,dataset/1934/51.png,0
dataset/523/66.png,dataset/523/17.png,1
dataset/1003/55.png,dataset/1003/44.png,1
dataset/1369/29.png,dataset/507/32.png,0
dataset/893/68.png,dataset/893/26.png,1
dataset/1882/51.png,dataset/1077/71.png,0
dataset/1870/13.png,dataset/1151/64.png,0
dataset/605/21.png,dataset/605/6.png,1
dataset/382/10.png,dataset/382/27.png,1
dataset/1583/2.png,dataset/1583/42.png,1
dataset/349/34.png,dataset/1636/48.png,0
dataset/1252/38.png,dataset/1252/50.png,1
dataset/1205/49.png,dataset/1205/16.png,1
dataset/222/51.png,dataset/937/7.png,0
dataset/315/31.png,dataset/1225/24.png,0
dataset/1166/11.png,dataset/1166/55.png,1
dataset/1067/13.png,dataset/1067/49.png,1
dataset/723/29.png,dataset/723/71.png,1
dataset/43/56.png,dataset/1322/41.png,0
dataset/1358/21.png,dataset/1865/3.png,0
dataset/760/20.png,dataset/1941/8.png,0
dataset/781/19.png,dataset/781/64.png,1
dataset/1714/13.png,dataset/1311/50.png,0
dataset/311/13.png,dataset/1094/50.png,0
dataset/1802/4.png,dataset/1802/35.png,1
dataset/102/19.png,dataset/102/54.png,1
dataset/1648/47.png,dataset/1538/53.png,0
dataset/752/39.png,dataset/752/0.png,1
dataset/759/67.png,dataset/1363/32.png,0
dataset/721/35.png,dataset/721/52.png,1
dataset/1328/11.png,dataset/1328/16.png,1
dataset/1072/30.png,dataset/652/30.png,0
dataset/1813/30.png,dataset/1813/16.png,1
dataset/53/10.png,dataset/53/21.png,1
dataset/729/14.png,dataset/729/43.png,1
dataset/1946/26.png,dataset/1027/45.png,0
dataset/722/28.png,dataset/1262/0.png,0
dataset/1402/24.png,dataset/1604/30.png,0
dataset/283/1.png,dataset/99/48.png,0
dataset/1299/54.png,dataset/1939/47.png,0
dataset/857/47.png,dataset/857/55.png,1
dataset/1927/38.png,dataset/1927/64.png,1
dataset/631/16.png,dataset/652/21.png,0
dataset/789/0.png,dataset/789/64.png,1
dataset/426/22.png,dataset/716/43.png,0
dataset/938/4.png,dataset/507/53.png,0
dataset/1/71.png,dataset/1113/36.png,0
dataset/130/38.png,dataset/1400/11.png,0
dataset/960/26.png,dataset/960/46.png,1
dataset/1730/17.png,dataset/1624/10.png,0
dataset/1733/32.png,dataset/1733/31.png,1
dataset/1979/12.png,dataset/1238/20.png,0
dataset/783/61.png,dataset/783/24.png,1
dataset/679/48.png,dataset/558/67.png,0
dataset/142/36.png,dataset/872/53.png,0
dataset/570/0.png,dataset/570/45.png,1
dataset/1226/61.png,dataset/1226/16.png,1
dataset/1634/49.png,dataset/164/43.png,0
dataset/1265/43.png,dataset/1265/55.png,1
dataset/354/67.png,dataset/1026/8.png,0
dataset/782/28.png,dataset/782/50.png,1
dataset/551/24.png,dataset/276/24.png,0
dataset/1058/70.png,dataset/1058/12.png,1
dataset/857/37.png,dataset/1039/37.png,0
dataset/1233/2.png,dataset/1243/21.png,0
dataset/943/9.png,dataset/180/45.png,0
dataset/360/1.png,dataset/863/2.png,0
dataset/1031/68.png,dataset/1031/39.png,1
dataset/1745/57.png,dataset/1745/58.png,1
dataset/828/12.png,dataset/1371/51.png,0
dataset/10/71.png,dataset/1131/29.png,0
dataset/1061/9.png,dataset/1189/55.png,0
dataset/1796/45.png,dataset/1796/0.png,1
dataset/1896/32.png,dataset/1896/57.png,1
dataset/597/71.png,dataset/597/8.png,1
dataset/1098/64.png,dataset/1098/63.png,1
dataset/329/59.png,dataset/291/3.png,0
dataset/1205/9.png,dataset/1205/4.png,1
dataset/222/42.png,dataset/222/39.png,1
dataset/402/8.png,dataset/402/4.png,1
dataset/963/50.png,dataset/963/56.png,1
dataset/1810/20.png,dataset/1810/40.png,1
dataset/871/54.png,dataset/871/4.png,1
dataset/1892/2.png,dataset/1892/61.png,1
dataset/1365/37.png,dataset/1365/20.png,1
dataset/1327/45.png,dataset/1327/59.png,1
dataset/90/10.png,dataset/90/64.png,1
dataset/1275/58.png,dataset/1275/34.png,1
dataset/1279/14.png,dataset/1279/69.png,1
dataset/2/15.png,dataset/1263/26.png,0
dataset/268/18.png,dataset/268/37.png,1
dataset/1498/62.png,dataset/1498/43.png,1
dataset/547/16.png,dataset/547/3.png,1
dataset/218/67.png,dataset/1129/26.png,0
dataset/617/31.png,dataset/617/19.png,1
dataset/988/67.png,dataset/988/41.png,1
dataset/895/5.png,dataset/793/24.png,0
dataset/1593/47.png,dataset/298/4.png,0
dataset/1806/36.png,dataset/347/8.png,0
dataset/1819/67.png,dataset/274/61.png,0
dataset/1303/23.png,dataset/1303/53.png,1
dataset/1790/70.png,dataset/604/2.png,0
dataset/365/4.png,dataset/365/36.png,1
dataset/8/6.png,dataset/8/30.png,1
dataset/1225/22.png,dataset/1630/45.png,0
dataset/1888/51.png,dataset/1888/63.png,1
dataset/1378/54.png,dataset/1378/1.png,1
dataset/545/71.png,dataset/1636/3.png,0
dataset/1453/24.png,dataset/348/33.png,0
dataset/919/0.png,dataset/842/20.png,0
dataset/867/21.png,dataset/867/57.png,1
dataset/801/24.png,dataset/355/40.png,0
dataset/1937/0.png,dataset/1016/24.png,0
dataset/44/36.png,dataset/1885/23.png,0
dataset/70/9.png,dataset/1340/4.png,0
dataset/1827/3.png,dataset/1827/29.png,1
dataset/249/24.png,dataset/249/20.png,1
dataset/966/13.png,dataset/966/45.png,1
dataset/150/38.png,dataset/1816/27.png,0
dataset/685/38.png,dataset/685/48.png,1
dataset/303/49.png,dataset/1553/28.png,0
dataset/786/10.png,dataset/636/3.png,0
dataset/1170/51.png,dataset/1813/46.png,0
dataset/935/4.png,dataset/935/35.png,1
dataset/1149/59.png,dataset/1149/38.png,1
dataset/1574/42.png,dataset/1000/34.png,0
dataset/469/3.png,dataset/77/15.png,0
dataset/1918/4.png,dataset/1918/62.png,1
dataset/1265/49.png,dataset/1265/24.png,1
dataset/1188/31.png,dataset/1188/45.png,1
dataset/1339/58.png,dataset/1339/28.png,1
dataset/1625/1.png,dataset/1625/28.png,1
dataset/1689/25.png,dataset/819/49.png,0
dataset/189/8.png,dataset/189/1.png,1
dataset/59/36.png,dataset/59/59.png,1
dataset/1761/0.png,dataset/1761/48.png,1
dataset/334/35.png,dataset/1699/71.png,0
dataset/281/26.png,dataset/281/47.png,1
dataset/27/35.png,dataset/147/56.png,0
dataset/1799/38.png,dataset/1799/1.png,1
dataset/897/52.png,dataset/1294/8.png,0
dataset/142/48.png,dataset/142/57.png,1
dataset/1596/19.png,dataset/600/19.png,0
dataset/1162/44.png,dataset/1522/19.png,0
dataset/1210/55.png,dataset/596/16.png,0
dataset/1126/29.png,dataset/1126/62.png,1
dataset/1501/2.png,dataset/448/46.png,0
dataset/1784/30.png,dataset/386/7.png,0
dataset/142/18.png,dataset/514/49.png,0
dataset/98/45.png,dataset/98/21.png,1
dataset/165/42.png,dataset/165/10.png,1
dataset/1131/18.png,dataset/1131/68.png,1
dataset/620/57.png,dataset/1516/29.png,0
dataset/542/29.png,dataset/815/3.png,0
dataset/1939/39.png,dataset/1939/65.png,1
dataset/569/71.png,dataset/569/47.png,1
dataset/686/52.png,dataset/686/6.png,1
dataset/1747/6.png,dataset/19/28.png,0
dataset/863/30.png,dataset/1981/29.png,0
dataset/1286/6.png,dataset/880/18.png,0
dataset/179/21.png,dataset/179/3.png,1
dataset/1797/71.png,dataset/1797/58.png,1
dataset/1970/45.png,dataset/1970/9.png,1
dataset/1715/62.png,dataset/1715/17.png,1
dataset/938/29.png,dataset/520/69.png,0
dataset/463/14.png,dataset/452/48.png,0
dataset/1532/7.png,dataset/1428/48.png,0
dataset/1464/46.png,dataset/603/39.png,0
dataset/1749/27.png,dataset/1996/63.png,0
dataset/1828/32.png,dataset/1071/47.png,0
dataset/704/42.png,dataset/1147/30.png,0
dataset/1920/58.png,dataset/1920/24.png,1
dataset/1549/65.png,dataset/1988/19.png,0
dataset/1686/16.png,dataset/1818/40.png,0
dataset/1158/67.png,dataset/1158/40.png,1
dataset/1255/44.png,dataset/929/22.png,0
dataset/363/57.png,dataset/363/71.png,1
dataset/804/10.png,dataset/34/54.png,0
dataset/214/48.png,dataset/214/70.png,1
dataset/1610/44.png,dataset/1080/14.png,0
dataset/1021/4.png,dataset/291/22.png,0
dataset/1606/60.png,dataset/1500/50.png,0
dataset/1731/30.png,dataset/1185/19.png,0
dataset/1513/37.png,dataset/1172/61.png,0
dataset/1658/55.png,dataset/340/18.png,0
dataset/1274/62.png,dataset/1274/2.png,1
dataset/1917/69.png,dataset/1917/50.png,1
dataset/1132/41.png,dataset/1471/11.png,0
dataset/115/63.png,dataset/275/14.png,0
dataset/574/51.png,dataset/555/51.png,0
dataset/573/10.png,dataset/552/0.png,0
dataset/1021/65.png,dataset/1021/33.png,1
dataset/306/30.png,dataset/306/16.png,1
dataset/791/8.png,dataset/1024/38.png,0
dataset/1035/23.png,dataset/1035/18.png,1
dataset/25/45.png,dataset/1202/35.png,0
dataset/945/25.png,dataset/945/28.png,1
dataset/611/47.png,dataset/398/16.png,0
dataset/1070/49.png,dataset/1070/6.png,1
dataset/1467/23.png,dataset/1838/12.png,0
dataset/1241/15.png,dataset/1241/8.png,1
dataset/1113/64.png,dataset/1310/5.png,0
dataset/370/6.png,dataset/1379/26.png,0
dataset/1566/35.png,dataset/1566/24.png,1
dataset/898/54.png,dataset/1735/11.png,0
dataset/238/66.png,dataset/238/24.png,1
dataset/950/60.png,dataset/1402/35.png,0
dataset/634/8.png,dataset/634/65.png,1
dataset/220/70.png,dataset/1990/17.png,0
dataset/1781/23.png,dataset/828/50.png,0
dataset/1811/46.png,dataset/93/58.png,0
dataset/279/10.png,dataset/150/68.png,0
dataset/337/22.png,dataset/1426/32.png,0
dataset/1208/7.png,dataset/1029/52.png,0
dataset/37/48.png,dataset/37/71.png,1
dataset/400/10.png,dataset/400/1.png,1
dataset/1193/51.png,dataset/1193/56.png,1
dataset/1485/45.png,dataset/1470/2.png,0
dataset/1282/46.png,dataset/1282/65.png,1
dataset/1153/66.png,dataset/566/67.png,0
dataset/183/35.png,dataset/1323/44.png,0
dataset/1524/44.png,dataset/1513/18.png,0
dataset/1144/52.png,dataset/971/59.png,0
dataset/365/67.png,dataset/365/46.png,1
dataset/128/61.png,dataset/128/70.png,1
dataset/611/58.png,dataset/1093/14.png,0
dataset/1011/47.png,dataset/1067/70.png,0
dataset/1127/59.png,dataset/1960/57.png,0
dataset/608/7.png,dataset/79/47.png,0
dataset/276/12.png,dataset/276/38.png,1
dataset/1037/4.png,dataset/1037/68.png,1
dataset/1243/55.png,dataset/1363/61.png,0
dataset/358/55.png,dataset/358/53.png,1
dataset/1028/58.png,dataset/1028/43.png,1
dataset/1806/71.png,dataset/38/41.png,0
dataset/214/25.png,dataset/969/7.png,0
dataset/153/68.png,dataset/1210/19.png,0
dataset/648/21.png,dataset/761/1.png,0
dataset/1076/25.png,dataset/1076/10.png,1
dataset/1405/57.png,dataset/1405/13.png,1
dataset/824/55.png,dataset/1059/42.png,0
dataset/1397/50.png,dataset/1397/49.png,1
dataset/1259/6.png,dataset/1259/37.png,1
dataset/375/63.png,dataset/375/22.png,1
dataset/182/53.png,dataset/315/4.png,0
dataset/1753/67.png,dataset/135/42.png,0
dataset/884/27.png,dataset/884/70.png,1
dataset/926/19.png,dataset/799/47.png,0
dataset/1225/53.png,dataset/1225/37.png,1
dataset/295/29.png,dataset/295/37.png,1
dataset/641/11.png,dataset/641/29.png,1
dataset/1112/14.png,dataset/1112/58.png,1
dataset/1721/41.png,dataset/1721/38.png,1
dataset/1884/15.png,dataset/959/39.png,0
dataset/769/58.png,dataset/769/40.png,1
dataset/382/65.png,dataset/382/43.png,1
dataset/365/65.png,dataset/1942/9.png,0
dataset/1861/67.png,dataset/130/68.png,0
dataset/1076/68.png,dataset/1590/50.png,0
dataset/428/64.png,dataset/428/27.png,1
dataset/1623/71.png,dataset/1106/23.png,0
dataset/923/5.png,dataset/923/46.png,1
dataset/1582/29.png,dataset/1784/59.png,0
dataset/1119/35.png,dataset/111/58.png,0
dataset/730/59.png,dataset/170/20.png,0
dataset/507/17.png,dataset/665/50.png,0
dataset/1484/12.png,dataset/1484/18.png,1
dataset/656/3.png,dataset/656/44.png,1
dataset/674/59.png,dataset/674/60.png,1
dataset/1204/33.png,dataset/697/71.png,0
dataset/1125/63.png,dataset/1125/53.png,1
dataset/172/31.png,dataset/1230/10.png,0
dataset/907/18.png,dataset/1410/61.png,0
dataset/223/3.png,dataset/1609/55.png,0
dataset/846/66.png,dataset/524/2.png,0
dataset/556/49.png,dataset/556/8.png,1
dataset/1564/58.png,dataset/1564/9.png,1
dataset/410/21.png,dataset/265/59.png,0
dataset/1818/24.png,dataset/89/12.png,0
dataset/1597/51.png,dataset/1597/25.png,1
dataset/1021/65.png,dataset/1202/31.png,0
dataset/1810/52.png,dataset/1810/47.png,1
dataset/22/35.png,dataset/22/66.png,1
dataset/211/49.png,dataset/211/37.png,1
dataset/571/49.png,dataset/847/52.png,0
dataset/1879/24.png,dataset/1879/29.png,1
dataset/58/55.png,dataset/58/27.png,1
dataset/1758/31.png,dataset/1758/17.png,1
dataset/631/22.png,dataset/631/62.png,1
dataset/216/40.png,dataset/216/17.png,1
dataset/729/50.png,dataset/729/52.png,1
dataset/437/32.png,dataset/437/64.png,1
dataset/1188/36.png,dataset/1188/54.png,1
dataset/806/11.png,dataset/607/0.png,0
dataset/1561/59.png,dataset/1695/38.png,0
dataset/1265/15.png,dataset/195/2.png,0
dataset/1617/24.png,dataset/45/8.png,0
dataset/57/16.png,dataset/57/46.png,1
dataset/560/51.png,dataset/134/16.png,0
dataset/1121/16.png,dataset/1121/53.png,1
dataset/1044/19.png,dataset/1044/34.png,1
dataset/1060/58.png,dataset/1383/64.png,0
dataset/1304/70.png,dataset/1848/48.png,0
dataset/126/62.png,dataset/126/67.png,1
dataset/1836/20.png,dataset/1528/68.png,0
dataset/1359/25.png,dataset/1530/13.png,0
dataset/329/31.png,dataset/1754/71.png,0
dataset/1479/47.png,dataset/860/5.png,0
dataset/1183/0.png,dataset/1845/45.png,0
dataset/1718/3.png,dataset/1718/70.png,1
dataset/737/49.png,dataset/737/51.png,1
dataset/147/61.png,dataset/301/29.png,0
dataset/134/18.png,dataset/134/7.png,1
dataset/876/40.png,dataset/972/66.png,0
dataset/1799/69.png,dataset/774/8.png,0
dataset/102/23.png,dataset/102/12.png,1
dataset/427/36.png,dataset/1502/29.png,0
dataset/442/18.png,dataset/442/61.png,1
dataset/1425/34.png,dataset/1425/24.png,1
dataset/1406/57.png,dataset/1801/58.png,0
dataset/1281/57.png,dataset/1281/8.png,1
dataset/341/60.png,dataset/341/71.png,1
dataset/720/16.png,dataset/1451/60.png,0
dataset/222/62.png,dataset/222/46.png,1
dataset/669/40.png,dataset/696/21.png,0
dataset/887/30.png,dataset/887/14.png,1
dataset/1120/44.png,dataset/980/67.png,0
